Time, ValueCH1, ValueCH2, ValueCH3,  ValueCH4,  PSUstat
2024-09-04 13:51:07, 0, 0, 40.519 ,28.816,40.222,OFF
2024-09-04 13:51:21, 0, 0, 40.514 ,28.817,40.227,OFF
2024-09-04 13:51:35, 0, 0, 40.509 ,28.822,40.233,OFF
2024-09-04 13:51:49, 0, 0, 40.503 ,28.819,40.238,OFF
2024-09-04 13:52:03, 0, 0, 40.498 ,28.812,40.244,OFF
2024-09-04 13:52:17, 0, 0, 40.492 ,28.801,40.249,OFF
2024-09-04 13:52:30, 0, 0, 40.487 ,28.804,40.254,OFF
2024-09-04 13:52:44, 0, 0, 40.482 ,28.813,40.258,OFF
2024-09-04 13:52:57, 0, 0, 40.477 ,28.824,40.263,OFF
2024-09-04 13:53:11, 0, 0, 40.472 ,28.833,40.268,OFF
2024-09-04 13:53:24, 0, 0, 40.467 ,28.827,40.272,OFF
2024-09-04 13:53:38, 0, 0, 40.462 ,28.835,40.277,OFF
2024-09-04 13:53:51, 0, 0, 40.457 ,28.841,40.281,OFF
2024-09-04 13:54:05, 0, 0, 40.452 ,28.84,40.285,OFF
2024-09-04 13:54:18, 0, 0, 40.447 ,28.847,40.289,OFF
2024-09-04 13:54:32, 0, 0, 40.442 ,28.851,40.294,OFF
2024-09-04 13:54:45, 0, 0, 40.437 ,28.848,40.298,OFF
2024-09-04 13:54:59, 0, 0, 40.433 ,28.847,40.302,OFF
2024-09-04 13:55:12, 0, 0, 40.428 ,28.847,40.305,OFF
2024-09-04 13:55:26, 0, 0, 40.423 ,28.839,40.309,OFF
2024-09-04 13:55:39, 0, 0, 40.418 ,28.835,40.313,OFF
2024-09-04 13:55:52, 0, 0, 40.414 ,28.839,40.316,OFF
2024-09-04 13:56:06, 0, 0, 40.409 ,28.843,40.32,OFF
2024-09-04 13:56:19, 0, 0, 40.404 ,28.847,40.323,OFF
2024-09-04 13:56:33, 0, 0, 40.4 ,28.85,40.327,OFF
2024-09-04 13:56:46, 0, 0, 40.395 ,28.85,40.33,OFF
2024-09-04 13:57:00, 0, 0, 40.39 ,28.854,40.333,OFF
2024-09-04 13:57:13, 0, 0, 40.386 ,28.859,40.336,OFF
2024-09-04 13:57:27, 0, 0, 40.381 ,28.862,40.339,OFF
2024-09-04 13:57:40, 0, 0, 40.377 ,28.864,40.343,OFF
2024-09-04 13:57:54, 0, 0, 40.373 ,28.869,40.346,OFF
2024-09-04 13:58:07, 0, 0, 40.368 ,28.873,40.348,OFF
2024-09-04 13:58:21, 0, 0, 40.364 ,28.867,40.351,OFF
2024-09-04 13:58:34, 0, 0, 40.359 ,28.872,40.354,OFF
2024-09-04 13:58:48, 0, 0, 40.355 ,28.875,40.357,OFF
2024-09-04 13:59:01, 0, 0, 40.351 ,28.877,40.359,OFF
2024-09-04 13:59:15, 0, 0, 40.347 ,28.881,40.362,OFF
2024-09-04 13:59:28, 0, 0, 40.342 ,28.878,40.365,OFF
2024-09-04 13:59:41, 0, 0, 40.338 ,28.884,40.367,OFF
2024-09-04 13:59:55, 0, 0, 40.334 ,28.881,40.37,OFF
2024-09-04 14:00:08, 0, 0, 40.33 ,28.886,40.372,OFF
2024-09-04 14:00:22, 0, 0, 40.326 ,28.881,40.374,OFF
2024-09-04 14:00:35, 0, 0, 40.321 ,28.886,40.377,OFF
2024-09-04 14:00:49, 0, 0, 40.317 ,28.892,40.379,OFF
2024-09-04 14:01:02, 0, 0, 40.313 ,28.893,40.381,OFF
2024-09-04 14:01:16, 0, 0, 40.309 ,28.898,40.383,OFF
2024-09-04 14:01:29, 0, 0, 40.305 ,28.899,40.385,OFF
2024-09-04 14:01:43, 0, 0, 40.301 ,28.899,40.387,OFF
2024-09-04 14:01:56, 0, 0, 40.298 ,28.904,40.39,OFF
2024-09-04 14:02:10, 0, 0, 40.294 ,28.911,40.391,OFF
2024-09-04 14:02:23, 0, 0, 40.29 ,28.916,40.393,OFF
2024-09-04 14:02:37, 0, 0, 40.286 ,28.915,40.395,OFF
2024-09-04 14:02:50, 0, 0, 40.282 ,28.914,40.397,OFF
2024-09-04 14:03:04, 0, 0, 40.278 ,28.91,40.399,OFF
2024-09-04 14:03:17, 0, 0, 40.274 ,28.909,40.4,OFF
2024-09-04 14:03:30, 0, 0, 40.271 ,28.917,40.402,OFF
2024-09-04 14:03:44, 0, 0, 40.267 ,28.923,40.404,OFF
2024-09-04 14:03:57, 0, 0, 40.263 ,28.928,40.406,OFF
2024-09-04 14:04:11, 0, 0, 40.26 ,28.931,40.407,OFF
2024-09-04 14:04:24, 0, 0, 40.256 ,28.928,40.409,OFF
2024-09-04 14:04:38, 0, 0, 40.252 ,28.931,40.41,OFF
2024-09-04 14:04:51, 0, 0, 40.249 ,28.933,40.411,OFF
2024-09-04 14:05:05, 0, 0, 40.245 ,28.937,40.413,OFF
2024-09-04 14:05:18, 0, 0, 40.242 ,28.941,40.414,OFF
2024-09-04 14:05:32, 0, 0, 40.238 ,28.928,40.416,OFF
2024-09-04 14:05:45, 0, 0, 40.235 ,28.93,40.417,OFF
2024-09-04 14:05:59, 0, 0, 40.231 ,28.932,40.418,OFF
2024-09-04 14:06:12, 0, 0, 40.228 ,28.937,40.419,OFF
2024-09-04 14:06:26, 0, 0, 40.224 ,28.941,40.421,OFF
2024-09-04 14:06:39, 0, 0, 40.221 ,28.942,40.422,OFF
2024-09-04 14:06:53, 0, 0, 40.218 ,28.944,40.423,OFF
2024-09-04 14:07:06, 0, 0, 40.214 ,28.935,40.424,OFF
2024-09-04 14:07:19, 0, 0, 40.211 ,28.929,40.425,OFF
2024-09-04 14:07:33, 0, 0, 40.207 ,28.936,40.426,OFF
2024-09-04 14:07:46, 0, 0, 40.204 ,28.945,40.427,OFF
2024-09-04 14:08:00, 0, 0, 40.201 ,28.953,40.428,OFF
2024-09-04 14:08:13, 0, 0, 40.198 ,28.954,40.429,OFF
2024-09-04 14:08:27, 0, 0, 40.194 ,28.954,40.43,OFF
2024-09-04 14:08:40, 0, 0, 40.191 ,28.937,40.431,OFF
2024-09-04 14:08:54, 0, 0, 40.188 ,28.933,40.432,OFF
2024-09-04 14:09:07, 0, 0, 40.185 ,28.942,40.432,OFF
2024-09-04 14:09:21, 0, 0, 40.182 ,28.94,40.433,OFF
2024-09-04 14:09:34, 0, 0, 40.178 ,28.94,40.434,OFF
2024-09-04 14:09:48, 0, 0, 40.175 ,28.949,40.435,OFF
2024-09-04 14:10:01, 0, 0, 40.172 ,28.952,40.435,OFF
2024-09-04 14:10:15, 0, 0, 40.169 ,28.957,40.436,OFF
2024-09-04 14:10:28, 0, 0, 40.166 ,28.953,40.437,OFF
2024-09-04 14:10:42, 0, 0, 40.163 ,28.954,40.437,OFF
2024-09-04 14:10:55, 0, 0, 40.16 ,28.961,40.438,OFF
2024-09-04 14:11:08, 0, 0, 40.157 ,28.968,40.438,OFF
2024-09-04 14:11:22, 0, 0, 40.154 ,28.972,40.439,OFF
2024-09-04 14:11:35, 0, 0, 40.151 ,28.969,40.439,OFF
2024-09-04 14:11:49, 0, 0, 40.148 ,28.963,40.44,OFF
2024-09-04 14:12:02, 0, 0, 40.145 ,28.967,40.44,OFF
2024-09-04 14:12:16, 0, 0, 40.142 ,28.963,40.441,OFF
2024-09-04 14:12:29, 0, 0, 40.139 ,28.96,40.441,OFF
2024-09-04 14:12:43, 0, 0, 40.136 ,28.965,40.441,OFF
2024-09-04 14:12:56, 0, 0, 40.133 ,28.967,40.442,OFF
2024-09-04 14:13:10, 0, 0, 40.13 ,28.964,40.442,OFF
2024-09-04 14:13:23, 0, 0, 40.127 ,28.968,40.442,OFF
2024-09-04 14:13:37, 0, 0, 40.125 ,28.943,40.442,OFF
2024-09-04 14:13:50, 0, 0, 40.122 ,28.939,40.443,OFF
2024-09-04 14:14:04, 0, 0, 40.119 ,28.951,40.443,OFF
2024-09-04 14:14:17, 0, 0, 40.116 ,28.954,40.443,OFF
2024-09-04 14:14:31, 0, 0, 40.113 ,28.962,40.443,OFF
2024-09-04 14:14:44, 0, 0, 40.111 ,28.971,40.443,OFF
2024-09-04 14:14:57, 0, 0, 40.108 ,28.979,40.443,OFF
2024-09-04 14:15:11, 0, 0, 40.105 ,28.98,40.444,OFF
2024-09-04 14:15:24, 0, 0, 40.102 ,28.977,40.444,OFF
2024-09-04 14:15:38, 0, 0, 40.1 ,28.986,40.444,OFF
2024-09-04 14:15:51, 0, 0, 40.097 ,28.983,40.444,OFF
2024-09-04 14:16:05, 0, 0, 40.094 ,28.982,40.444,OFF
2024-09-04 14:16:18, 0, 0, 40.091 ,28.99,40.444,OFF
2024-09-04 14:16:32, 0, 0, 40.089 ,28.994,40.444,OFF
2024-09-04 14:16:45, 0, 0, 40.086 ,28.992,40.444,OFF
2024-09-04 14:16:59, 0, 0, 40.083 ,28.987,40.443,OFF
2024-09-04 14:17:12, 0, 0, 40.081 ,28.988,40.443,OFF
2024-09-04 14:17:26, 0, 0, 40.078 ,28.995,40.443,OFF
2024-09-04 14:17:39, 0, 0, 40.076 ,28.995,40.443,OFF
2024-09-04 14:17:53, 0, 0, 40.073 ,28.99,40.443,OFF
2024-09-04 14:18:06, 0, 0, 40.071 ,28.996,40.443,OFF
2024-09-04 14:18:20, 0, 0, 40.068 ,29.0,40.443,OFF
2024-09-04 14:18:33, 0, 0, 40.065 ,29.0,40.442,OFF
2024-09-04 14:18:46, 0, 0, 40.063 ,28.996,40.442,OFF
2024-09-04 14:19:00, 0, 0, 40.06 ,29.001,40.442,OFF
2024-09-04 14:19:13, 0, 0, 40.058 ,29.001,40.442,OFF
2024-09-04 14:19:27, 0, 0, 40.055 ,28.99,40.441,OFF
2024-09-04 14:19:40, 0, 0, 40.053 ,28.996,40.441,OFF
2024-09-04 14:19:54, 0, 0, 40.05 ,29.0,40.441,OFF
2024-09-04 14:20:07, 0, 0, 40.048 ,28.999,40.44,OFF
2024-09-04 14:20:21, 0, 0, 40.045 ,28.998,40.44,OFF
2024-09-04 14:20:34, 0, 0, 40.043 ,28.996,40.44,OFF
2024-09-04 14:20:48, 0, 0, 40.04 ,28.985,40.439,OFF
2024-09-04 14:21:01, 0, 0, 40.038 ,28.975,40.439,OFF
2024-09-04 14:21:15, 0, 0, 40.036 ,28.986,40.438,OFF
2024-09-04 14:21:28, 0, 0, 40.033 ,28.99,40.438,OFF
2024-09-04 14:21:42, 0, 0, 40.031 ,28.999,40.438,OFF
2024-09-04 14:21:55, 0, 0, 40.028 ,29.004,40.437,OFF
2024-09-04 14:22:09, 0, 0, 40.026 ,29.011,40.437,OFF
2024-09-04 14:22:22, 0, 0, 40.023 ,29.017,40.436,OFF
2024-09-04 14:22:35, 0, 0, 40.021 ,29.016,40.436,OFF
2024-09-04 14:22:49, 0, 0, 40.019 ,29.022,40.435,OFF
2024-09-04 14:23:02, 0, 0, 40.016 ,29.024,40.435,OFF
2024-09-04 14:23:16, 0, 0, 40.014 ,29.024,40.434,OFF
2024-09-04 14:23:29, 0, 0, 40.012 ,29.012,40.434,OFF
2024-09-04 14:23:43, 0, 0, 40.009 ,29.018,40.433,OFF
2024-09-04 14:23:56, 0, 0, 40.007 ,29.019,40.433,OFF
2024-09-04 14:24:10, 0, 0, 40.005 ,29.011,40.432,OFF
2024-09-04 14:24:23, 0, 0, 40.002 ,29.017,40.432,OFF
2024-09-04 14:24:37, 0, 0, 40.0 ,29.017,40.431,OFF
2024-09-04 14:24:50, 0, 0, 39.998 ,29.026,40.431,OFF
2024-09-04 14:25:04, 0, 0, 39.996 ,29.033,40.43,OFF
2024-09-04 14:25:17, 0, 0, 39.993 ,29.036,40.429,OFF
2024-09-04 14:25:31, 0, 0, 39.991 ,29.036,40.429,OFF
2024-09-04 14:25:44, 0, 0, 39.989 ,29.027,40.428,OFF
2024-09-04 14:25:58, 0, 0, 39.987 ,29.029,40.428,OFF
2024-09-04 14:26:11, 0, 0, 39.984 ,29.029,40.427,OFF
2024-09-04 14:26:24, 0, 0, 39.982 ,29.021,40.426,OFF
2024-09-04 14:26:38, 0, 0, 39.98 ,29.021,40.426,OFF
2024-09-04 14:26:51, 0, 0, 39.978 ,29.03,40.425,OFF
2024-09-04 14:27:05, 0, 0, 39.975 ,29.031,40.424,OFF
2024-09-04 14:27:18, 0, 0, 39.973 ,29.023,40.424,OFF
2024-09-04 14:27:32, 0, 0, 39.971 ,29.02,40.423,OFF
2024-09-04 14:27:45, 0, 0, 39.969 ,29.026,40.423,OFF
2024-09-04 14:27:59, 0, 0, 39.967 ,29.031,40.422,OFF
2024-09-04 14:28:12, 0, 0, 39.965 ,29.03,40.421,OFF
2024-09-04 14:28:26, 0, 0, 39.962 ,29.03,40.42,OFF
2024-09-04 14:28:39, 0, 0, 39.96 ,29.037,40.42,OFF
2024-09-04 14:28:53, 0, 0, 39.958 ,29.036,40.419,OFF
2024-09-04 14:29:06, 0, 0, 39.956 ,29.039,40.418,OFF
2024-09-04 14:29:20, 0, 0, 39.954 ,29.034,40.418,OFF
2024-09-04 14:29:33, 0, 0, 39.952 ,29.017,40.417,OFF
2024-09-04 14:29:47, 0, 0, 39.95 ,29.029,40.416,OFF
2024-09-04 14:30:00, 0, 0, 39.948 ,29.033,40.416,OFF
2024-09-04 14:30:13, 0, 0, 39.945 ,29.038,40.415,OFF
2024-09-04 14:30:27, 0, 0, 39.943 ,29.032,40.414,OFF
2024-09-04 14:30:40, 0, 0, 39.941 ,29.043,40.413,OFF
2024-09-04 14:30:54, 0, 0, 39.939 ,29.05,40.412,OFF
2024-09-04 14:31:07, 0, 0, 39.937 ,29.053,40.412,OFF
2024-09-04 14:31:21, 0, 0, 39.935 ,29.058,40.411,OFF
2024-09-04 14:31:34, 0, 0, 39.933 ,29.042,40.41,OFF
2024-09-04 14:31:48, 0, 0, 39.931 ,29.048,40.409,OFF
2024-09-04 14:32:01, 0, 0, 39.929 ,29.051,40.409,OFF
2024-09-04 14:32:15, 0, 0, 39.927 ,29.053,40.408,OFF
2024-09-04 14:32:28, 0, 0, 39.925 ,29.058,40.407,OFF
2024-09-04 14:32:42, 0, 0, 39.923 ,29.059,40.406,OFF
2024-09-04 14:32:55, 0, 0, 39.921 ,29.063,40.405,OFF
2024-09-04 14:33:09, 0, 0, 39.919 ,29.056,40.405,OFF
2024-09-04 14:33:22, 0, 0, 39.917 ,29.059,40.404,OFF
2024-09-04 14:33:36, 0, 0, 39.915 ,29.065,40.403,OFF
2024-09-04 14:33:49, 0, 0, 39.913 ,29.066,40.402,OFF
2024-09-04 14:34:02, 0, 0, 39.911 ,29.058,40.401,OFF
2024-09-04 14:34:16, 0, 0, 39.909 ,29.062,40.4,OFF
2024-09-04 14:34:29, 0, 0, 39.907 ,29.064,40.399,OFF
2024-09-04 14:34:43, 0, 0, 39.905 ,29.066,40.399,OFF
2024-09-04 14:34:56, 0, 0, 39.903 ,29.071,40.398,OFF
2024-09-04 14:35:10, 0, 0, 39.901 ,29.069,40.397,OFF
2024-09-04 14:35:23, 0, 0, 39.899 ,29.071,40.396,OFF
2024-09-04 14:35:37, 0, 0, 39.897 ,29.068,40.395,OFF
2024-09-04 14:35:50, 0, 0, 39.895 ,29.066,40.394,OFF
2024-09-04 14:36:04, 0, 0, 39.893 ,29.06,40.393,OFF
2024-09-04 14:36:17, 0, 0, 39.891 ,29.058,40.393,OFF
2024-09-04 14:36:31, 0, 0, 39.89 ,29.065,40.392,OFF
2024-09-04 14:36:44, 0, 0, 39.888 ,29.069,40.391,OFF
2024-09-04 14:36:58, 0, 0, 39.886 ,29.069,40.39,OFF
2024-09-04 14:37:11, 0, 0, 39.884 ,29.054,40.389,OFF
2024-09-04 14:37:25, 0, 0, 39.882 ,29.05,40.388,OFF
2024-09-04 14:37:38, 0, 0, 39.88 ,29.046,40.387,OFF
2024-09-04 14:37:51, 0, 0, 39.878 ,29.051,40.386,OFF
2024-09-04 14:38:05, 0, 0, 39.876 ,29.055,40.385,OFF
2024-09-04 14:38:18, 0, 0, 39.874 ,29.055,40.384,OFF
2024-09-04 14:38:32, 0, 0, 39.873 ,29.056,40.383,OFF
2024-09-04 14:38:45, 0, 0, 39.871 ,29.052,40.382,OFF
2024-09-04 14:38:59, 0, 0, 39.869 ,29.065,40.381,OFF
2024-09-04 14:39:12, 0, 0, 39.867 ,29.062,40.38,OFF
2024-09-04 14:39:26, 0, 0, 39.865 ,29.068,40.38,OFF
2024-09-04 14:39:39, 0, 0, 39.863 ,29.069,40.379,OFF
2024-09-04 14:39:53, 0, 0, 39.861 ,29.061,40.378,OFF
2024-09-04 14:40:06, 0, 0, 39.86 ,29.065,40.377,OFF
2024-09-04 14:40:20, 0, 0, 39.858 ,29.066,40.376,OFF
2024-09-04 14:40:33, 0, 0, 39.856 ,29.073,40.375,OFF
2024-09-04 14:40:47, 0, 0, 39.854 ,29.074,40.374,OFF
2024-09-04 14:41:00, 0, 0, 39.852 ,29.077,40.373,OFF
2024-09-04 14:41:14, 0, 0, 39.85 ,29.077,40.372,OFF
2024-09-04 14:41:27, 0, 0, 39.849 ,29.078,40.371,OFF
2024-09-04 14:41:40, 0, 0, 39.847 ,29.081,40.37,OFF
2024-09-04 14:41:54, 0, 0, 39.845 ,29.083,40.369,OFF
2024-09-04 14:42:07, 0, 0, 39.843 ,29.085,40.368,OFF
2024-09-04 14:42:21, 0, 0, 39.841 ,29.089,40.367,OFF
2024-09-04 14:42:34, 0, 0, 39.84 ,29.09,40.366,OFF
2024-09-04 14:42:48, 0, 0, 39.838 ,29.086,40.365,OFF
2024-09-04 14:43:01, 0, 0, 39.836 ,29.083,40.364,OFF
2024-09-04 14:43:15, 0, 0, 39.834 ,29.083,40.363,OFF
2024-09-04 14:43:28, 0, 0, 39.833 ,29.085,40.362,OFF
2024-09-04 14:43:42, 0, 0, 39.831 ,29.09,40.361,OFF
2024-09-04 14:43:55, 0, 0, 39.829 ,29.076,40.36,OFF
2024-09-04 14:44:09, 0, 0, 39.827 ,29.068,40.359,OFF
2024-09-04 14:44:22, 0, 0, 39.825 ,29.064,40.358,OFF
2024-09-04 14:44:36, 0, 0, 39.824 ,29.073,40.357,OFF
2024-09-04 14:44:49, 0, 0, 39.822 ,29.078,40.356,OFF
2024-09-04 14:45:03, 0, 0, 39.82 ,29.083,40.355,OFF
2024-09-04 14:45:16, 0, 0, 39.818 ,29.087,40.354,OFF
2024-09-04 14:45:29, 0, 0, 39.817 ,29.091,40.353,OFF
2024-09-04 14:45:43, 0, 0, 39.815 ,29.095,40.352,OFF
2024-09-04 14:45:56, 0, 0, 39.813 ,29.097,40.351,OFF
2024-09-04 14:46:10, 0, 0, 39.812 ,29.1,40.35,OFF
2024-09-04 14:46:23, 0, 0, 39.81 ,29.104,40.349,OFF
2024-09-04 14:46:37, 0, 0, 39.808 ,29.104,40.348,OFF
2024-09-04 14:46:50, 0, 0, 39.806 ,29.108,40.347,OFF
2024-09-04 14:47:04, 0, 0, 39.805 ,29.11,40.346,OFF
2024-09-04 14:47:17, 0, 0, 39.803 ,29.109,40.345,OFF
2024-09-04 14:47:31, 0, 0, 39.801 ,29.106,40.344,OFF
2024-09-04 14:47:44, 0, 0, 39.8 ,29.104,40.342,OFF
2024-09-04 14:47:58, 0, 0, 39.798 ,29.105,40.341,OFF
2024-09-04 14:48:11, 0, 0, 39.796 ,29.106,40.34,OFF
2024-09-04 14:48:25, 0, 0, 39.794 ,29.108,40.339,OFF
2024-09-04 14:48:38, 0, 0, 39.793 ,29.095,40.338,OFF
2024-09-04 14:48:52, 0, 0, 39.791 ,29.098,40.337,OFF
2024-09-04 14:49:05, 0, 0, 39.789 ,29.095,40.336,OFF
2024-09-04 14:49:18, 0, 0, 39.788 ,29.091,40.335,OFF
2024-09-04 14:49:32, 0, 0, 39.786 ,29.092,40.334,OFF
2024-09-04 14:49:45, 0, 0, 39.784 ,29.095,40.333,OFF
2024-09-04 14:49:59, 0, 0, 39.783 ,29.102,40.332,OFF
2024-09-04 14:50:12, 0, 0, 39.781 ,29.1,40.331,OFF
2024-09-04 14:50:26, 0, 0, 39.779 ,29.098,40.33,OFF
2024-09-04 14:50:39, 0, 0, 39.778 ,29.101,40.329,OFF
2024-09-04 14:50:53, 0, 0, 39.776 ,29.091,40.328,OFF
2024-09-04 14:51:06, 0, 0, 39.774 ,29.095,40.327,OFF
2024-09-04 14:51:20, 0, 0, 39.773 ,29.104,40.326,OFF
2024-09-04 14:51:33, 0, 0, 39.771 ,29.121,40.325,OFF
2024-09-04 14:51:47, 0, 0, 39.77 ,29.126,40.324,OFF
2024-09-04 14:52:00, 0, 0, 39.768 ,29.131,40.322,OFF
2024-09-04 14:52:14, 0, 0, 39.766 ,29.14,40.322,OFF
2024-09-04 14:52:27, 0, 0, 39.765 ,29.143,40.32,OFF
2024-09-04 14:52:41, 0, 0, 39.763 ,29.148,40.319,OFF
2024-09-04 14:52:54, 0, 0, 39.761 ,29.157,40.318,OFF
2024-09-04 14:53:07, 0, 0, 39.76 ,29.164,40.317,OFF
2024-09-04 14:53:21, 0, 0, 39.758 ,29.171,40.316,OFF
2024-09-04 14:53:34, 0, 0, 39.756 ,29.172,40.315,OFF
2024-09-04 14:53:48, 0, 0, 39.755 ,29.171,40.314,OFF
2024-09-04 14:54:01, 0, 0, 39.753 ,29.17,40.313,OFF
2024-09-04 14:54:15, 0, 0, 39.752 ,29.168,40.312,OFF
2024-09-04 14:54:28, 0, 0, 39.75 ,29.169,40.311,OFF
2024-09-04 14:54:42, 0, 0, 39.749 ,29.147,40.31,OFF
2024-09-04 14:54:55, 0, 0, 39.747 ,29.156,40.309,OFF
2024-09-04 14:55:09, 0, 0, 39.745 ,29.155,40.308,OFF
2024-09-04 14:55:22, 0, 0, 39.744 ,29.149,40.307,OFF
2024-09-04 14:55:36, 0, 0, 39.742 ,29.141,40.306,OFF
2024-09-04 14:55:49, 0, 0, 39.741 ,29.14,40.305,OFF
2024-09-04 14:56:03, 0, 0, 39.739 ,29.145,40.304,OFF
2024-09-04 14:56:16, 0, 0, 39.737 ,29.149,40.303,OFF
2024-09-04 14:56:30, 0, 0, 39.736 ,29.155,40.301,OFF
2024-09-04 14:56:43, 0, 0, 39.734 ,29.161,40.3,OFF
2024-09-04 14:56:56, 0, 0, 39.733 ,29.161,40.299,OFF
2024-09-04 14:57:10, 0, 0, 39.731 ,29.162,40.298,OFF
2024-09-04 14:57:23, 0, 0, 39.73 ,29.165,40.297,OFF
2024-09-04 14:57:37, 0, 0, 39.728 ,29.165,40.296,OFF
2024-09-04 14:57:50, 0, 0, 39.726 ,29.163,40.295,OFF
2024-09-04 14:58:04, 0, 0, 39.725 ,29.165,40.294,OFF
2024-09-04 14:58:17, 0, 0, 39.723 ,29.165,40.293,OFF
2024-09-04 14:58:31, 0, 0, 39.722 ,29.17,40.292,OFF
2024-09-04 14:58:44, 0, 0, 39.72 ,29.173,40.291,OFF
2024-09-04 14:58:58, 0, 0, 39.719 ,29.17,40.29,OFF
2024-09-04 14:59:11, 0, 0, 39.717 ,29.164,40.289,OFF
2024-09-04 14:59:25, 0, 0, 39.715 ,29.17,40.288,OFF
2024-09-04 14:59:38, 0, 0, 39.714 ,29.175,40.286,OFF
2024-09-04 14:59:52, 0, 0, 39.712 ,29.178,40.285,OFF
2024-09-04 15:00:05, 0, 0, 39.711 ,29.179,40.284,OFF
2024-09-04 15:00:19, 0, 0, 39.709 ,29.179,40.283,OFF
2024-09-04 15:00:32, 0, 0, 39.708 ,29.179,40.282,OFF
2024-09-04 15:00:45, 0, 0, 39.706 ,29.183,40.281,OFF
2024-09-04 15:00:59, 0, 0, 39.705 ,29.187,40.28,OFF
2024-09-04 15:01:12, 0, 0, 39.703 ,29.185,40.278,OFF
2024-09-04 15:01:26, 0, 0, 39.702 ,29.184,40.277,OFF
2024-09-04 15:01:39, 0, 0, 39.7 ,29.177,40.276,OFF
2024-09-04 15:01:53, 0, 0, 39.699 ,29.174,40.275,OFF
2024-09-04 15:02:06, 0, 0, 39.697 ,29.158,40.274,OFF
2024-09-04 15:02:20, 0, 0, 39.696 ,29.145,40.273,OFF
2024-09-04 15:02:33, 0, 0, 39.694 ,29.151,40.271,OFF
2024-09-04 15:02:47, 0, 0, 39.693 ,29.155,40.27,OFF
2024-09-04 15:03:00, 0, 0, 39.691 ,29.15,40.269,OFF
2024-09-04 15:03:14, 0, 0, 39.69 ,29.149,40.268,OFF
2024-09-04 15:03:27, 0, 0, 39.688 ,29.153,40.267,OFF
2024-09-04 15:03:41, 0, 0, 39.687 ,29.159,40.266,OFF
2024-09-04 15:03:54, 0, 0, 39.685 ,29.157,40.265,OFF
2024-09-04 15:04:08, 0, 0, 39.684 ,29.162,40.264,OFF
2024-09-04 15:04:21, 0, 0, 39.682 ,29.171,40.263,OFF
2024-09-04 15:04:35, 0, 0, 39.681 ,29.185,40.262,OFF
2024-09-04 15:04:48, 0, 0, 39.679 ,29.193,40.26,OFF
2024-09-04 15:05:01, 0, 0, 39.678 ,29.197,40.259,OFF
2024-09-04 15:05:15, 0, 0, 39.676 ,29.203,40.258,OFF
2024-09-04 15:05:28, 0, 0, 39.675 ,29.209,40.257,OFF
2024-09-04 15:05:42, 0, 0, 39.673 ,29.206,40.256,OFF
2024-09-04 15:05:55, 0, 0, 39.672 ,29.203,40.255,OFF
2024-09-04 15:06:09, 0, 0, 39.67 ,29.197,40.254,OFF
2024-09-04 15:06:22, 0, 0, 39.669 ,29.203,40.252,OFF
2024-09-04 15:06:36, 0, 0, 39.667 ,29.212,40.251,OFF
2024-09-04 15:06:49, 0, 0, 39.666 ,29.217,40.25,OFF
2024-09-04 15:07:03, 0, 0, 39.664 ,29.213,40.249,OFF
2024-09-04 15:07:16, 0, 0, 39.663 ,29.213,40.248,OFF
2024-09-04 15:07:30, 0, 0, 39.661 ,29.214,40.247,OFF
2024-09-04 15:07:43, 0, 0, 39.66 ,29.211,40.246,OFF
2024-09-04 15:07:57, 0, 0, 39.659 ,29.209,40.245,OFF
2024-09-04 15:08:10, 0, 0, 39.657 ,29.21,40.244,OFF
2024-09-04 15:08:24, 0, 0, 39.656 ,29.218,40.243,OFF
2024-09-04 15:08:37, 0, 0, 39.654 ,29.214,40.242,OFF
2024-09-04 15:08:50, 0, 0, 39.653 ,29.203,40.24,OFF
2024-09-04 15:09:04, 0, 0, 39.651 ,29.197,40.239,OFF
2024-09-04 15:09:17, 0, 0, 39.65 ,29.204,40.238,OFF
2024-09-04 15:09:31, 0, 0, 39.648 ,29.212,40.237,OFF
2024-09-04 15:09:44, 0, 0, 39.647 ,29.221,40.236,OFF
2024-09-04 15:09:58, 0, 0, 39.646 ,29.233,40.235,OFF
2024-09-04 15:10:11, 0, 0, 39.644 ,29.238,40.234,OFF
2024-09-04 15:10:25, 0, 0, 39.643 ,29.243,40.233,OFF
2024-09-04 15:10:38, 0, 0, 39.641 ,29.246,40.232,OFF
2024-09-04 15:10:52, 0, 0, 39.64 ,29.251,40.231,OFF
2024-09-04 15:11:05, 0, 0, 39.638 ,29.251,40.23,OFF
2024-09-04 15:11:19, 0, 0, 39.637 ,29.25,40.229,OFF
2024-09-04 15:11:32, 0, 0, 39.636 ,29.245,40.228,OFF
2024-09-04 15:11:46, 0, 0, 39.634 ,29.244,40.227,OFF
2024-09-04 15:11:59, 0, 0, 39.633 ,29.244,40.226,OFF
2024-09-04 15:12:13, 0, 0, 39.631 ,29.241,40.225,OFF
2024-09-04 15:12:26, 0, 0, 39.63 ,29.245,40.224,OFF
2024-09-04 15:12:39, 0, 0, 39.629 ,29.247,40.223,OFF
2024-09-04 15:12:53, 0, 0, 39.627 ,29.223,40.222,OFF
2024-09-04 15:13:06, 0, 0, 39.626 ,29.227,40.221,OFF
2024-09-04 15:13:20, 0, 0, 39.624 ,29.226,40.22,OFF
